ID	注释	节点1描述	节点1升级技能ID	节点1(skillfix)	节点1属性	节点2描述	节点2升级技能ID	节点2(skillfix)	节点2属性	节点3描述	节点3升级技能ID	节点3(skillfix)	节点3属性	节点4描述	节点4升级技能ID	节点4(skillfix)	节点4属性	节点5描述	节点5升级技能ID	节点5(skillfix)	节点5属性	节点6描述	节点6升级技能ID	节点6(skillfix)	节点6属性	节点7描述	节点7升级技能ID	节点7(skillfix)	节点7属性	节点8描述	节点8升级技能ID	节点8(skillfix)	节点8属性	节点9描述	节点9升级技能ID	节点9(skillfix)	节点9属性
100423	天鹅座3星脊椎	9999993001			{{"SkillMastery",5}}	9999993002			{{"SkillMastery",10}}	1180203003	{1118401}			9999993004			{{"SkillMastery",5}}	9999993005			{{"SkillMastery",10}}	1180203006	{1118401}			9999993007			{{"SkillMastery",5}}	9999993008			{{"SkillMastery",15}}	1180203009		111813401	
100424	天鹅座4星脊椎	9999994001			{{"SkillMastery",5}}	9999994002			{{"SkillMastery",10}}	1180204003	{1118401}			9999994004			{{"SkillMastery",5}}	9999994005			{{"SkillMastery",10}}	1180204006	{1118401}			9999994007			{{"SkillMastery",5}}	9999994008			{{"SkillMastery",15}}	1180204009		111814402	
100425	天鹅座5星脊椎	9999995001			{{"SkillMastery",5}}	9999995002			{{"SkillMastery",10}}	1180205003	{1118301,1118302,1118303}			9999995004			{{"SkillMastery",5}}	9999995005			{{"SkillMastery",10}}	1180205006	{1118301,1118302,1118303}			9999995007			{{"SkillMastery",5}}	9999995008			{{"SkillMastery",15}}	1180205009		111815301	
100426	天鹅座6星脊椎	9999995001			{{"SkillMastery",5}}	9999996002			{{"SkillMastery",10}}	1180206003	{1118301,1118302,1118303}			9999996004			{{"SkillMastery",5}}	9999996005			{{"SkillMastery",10}}	1180206006	{1118301,1118302,1118303}			9999996007			{{"SkillMastery",5}}	9999996008			{{"SkillMastery",15}}	1180206009		111816302	
100431	狂诗1星脊椎	9999991001			{{"SkillMastery",5}}	9999991002			{{"SkillMastery",10}}	1150301003	{1215101,1215103}			9999991004			{{"SkillMastery",5}}	9999991005			{{"SkillMastery",10}}	1150301006	{1215101,1215103}			9999991007			{{"SkillMastery",5}}	9999991008			{{"SkillMastery",15}}	1150301009		121511101	
100432	狂诗2星脊椎	9999992001			{{"SkillMastery",5}}	9999992002			{{"SkillMastery",10}}	1150302003	{1215101,1215103}			9999992004			{{"SkillMastery",5}}	9999992005			{{"SkillMastery",10}}	1150302006	{1215101,1215103}			9999992007			{{"SkillMastery",5}}	9999992008			{{"SkillMastery",15}}	1150302009		121512102	
100433	狂诗3星脊椎	9999993001			{{"SkillMastery",5}}	9999993002			{{"SkillMastery",10}}	1150303003	{1215401}			9999993004			{{"SkillMastery",5}}	9999993005			{{"SkillMastery",10}}	1150303006	{1215401}			9999993007			{{"SkillMastery",5}}	9999993008			{{"SkillMastery",15}}	1150303009		121513401	
100434	狂诗4星脊椎	9999994001			{{"SkillMastery",5}}	9999994002			{{"SkillMastery",10}}	1150304003	{1215401}			9999994004			{{"SkillMastery",5}}	9999994005			{{"SkillMastery",10}}	1150304006	{1215401}			9999994007			{{"SkillMastery",5}}	9999994008			{{"SkillMastery",15}}	1150304009		121514402	
100435	狂诗5星脊椎	9999995001			{{"SkillMastery",5}}	9999995002			{{"SkillMastery",10}}	1150305003	{1215301}			9999995004			{{"SkillMastery",5}}	9999995005			{{"SkillMastery",10}}	1150305006	{1215301}			9999995007			{{"SkillMastery",5}}	9999995008			{{"SkillMastery",15}}	1150305009		121515301	
100436	狂诗6星脊椎	9999995001			{{"SkillMastery",5}}	9999996002			{{"SkillMastery",10}}	1150306003	{1215301}			9999996004			{{"SkillMastery",5}}	9999996005			{{"SkillMastery",10}}	1150306006	{1215301}			9999996007			{{"SkillMastery",5}}	9999996008			{{"SkillMastery",15}}	1150306009		121516302	
100441	绮幻1星脊椎	9999991001			{{"SkillMastery",5}}	9999991002			{{"SkillMastery",10}}	1170201003	{1117101,1117102}			9999991004			{{"SkillMastery",5}}	9999991005			{{"SkillMastery",10}}	1170201006	{1117101,1117102}			9999991007			{{"SkillMastery",5}}	9999991008			{{"SkillMastery",15}}	1170201009		111711101	
100442	绮幻2星脊椎	9999992001			{{"SkillMastery",5}}	9999992002			{{"SkillMastery",10}}	1170202003	{1117101,1117102}			9999992004			{{"SkillMastery",5}}	9999992005			{{"SkillMastery",10}}	1170202006	{1117101,1117102}			9999992007			{{"SkillMastery",5}}	9999992008			{{"SkillMastery",15}}	1170202009		111712102	
100443	绮幻3星脊椎	9999993001			{{"SkillMastery",5}}	9999993002			{{"SkillMastery",10}}	1170203003	{1117401}			9999993004			{{"SkillMastery",5}}	9999993005			{{"SkillMastery",10}}	1170203006	{1117401}			9999993007			{{"SkillMastery",5}}	9999993008			{{"SkillMastery",15}}	1170203009		111713401	
100444	绮幻4星脊椎	9999994001			{{"SkillMastery",5}}	9999994002			{{"SkillMastery",10}}	1170204003	{1117401}			9999994004			{{"SkillMastery",5}}	9999994005			{{"SkillMastery",10}}	1170204006	{1117401}			9999994007			{{"SkillMastery",5}}	9999994008			{{"SkillMastery",15}}	1170204009		111714402	
100445	绮幻5星脊椎	9999995001			{{"SkillMastery",5}}	9999995002			{{"SkillMastery",10}}	1170205003	{1117301}			9999995004			{{"SkillMastery",5}}	9999995005			{{"SkillMastery",10}}	1170205006	{1117301}			9999995007			{{"SkillMastery",5}}	9999995008			{{"SkillMastery",15}}	1170205009		111715301	
100446	绮幻6星脊椎	9999995001			{{"SkillMastery",5}}	9999996002			{{"SkillMastery",10}}	1170206003	{1117301}			9999996004			{{"SkillMastery",5}}	9999996005			{{"SkillMastery",10}}	1170206006	{1117301}			9999996007			{{"SkillMastery",5}}	9999996008			{{"SkillMastery",15}}	1170206009		111716302	
100451	克罗瑞娜1星脊椎	9999991001			{{"SkillMastery",5}}	9999991002			{{"SkillMastery",10}}	1220101003	{1022101,1022110,1022201}			9999991004			{{"SkillMastery",5}}	9999991005			{{"SkillMastery",10}}	1220101006	{1022101,1022110,1022201}			9999991007			{{"SkillMastery",5}}	9999991008			{{"SkillMastery",15}}	1220101009		102211101	
100452	克罗瑞娜2星脊椎	9999992001			{{"SkillMastery",5}}	9999992002			{{"SkillMastery",10}}	1220102003	{1022101,1022110,1022201}			9999992004			{{"SkillMastery",5}}	9999992005			{{"SkillMastery",10}}	1220102006	{1022101,1022110,1022201}			9999992007			{{"SkillMastery",5}}	9999992008			{{"SkillMastery",15}}	1220102009		102212102	
100453	克罗瑞娜3星脊椎	9999993001			{{"SkillMastery",5}}	9999993002			{{"SkillMastery",10}}	1220103003	{1022401}			9999993004			{{"SkillMastery",5}}	9999993005			{{"SkillMastery",10}}	1220103006	{1022401}			9999993007			{{"SkillMastery",5}}	9999993008			{{"SkillMastery",15}}	1220103009		102213401	
100454	克罗瑞娜4星脊椎	9999994001			{{"SkillMastery",5}}	9999994002			{{"SkillMastery",10}}	1220104003	{1022401}			9999994004			{{"SkillMastery",5}}	9999994005			{{"SkillMastery",10}}	1220104006	{1022401}			9999994007			{{"SkillMastery",5}}	9999994008			{{"SkillMastery",15}}	1220104009		102214402	
100455	克罗瑞娜5星脊椎	9999995001			{{"SkillMastery",5}}	9999995002			{{"SkillMastery",10}}	1220105003	{1022301,1022311}			9999995004			{{"SkillMastery",5}}	9999995005			{{"SkillMastery",10}}	1220105006	{1022301,1022311}			9999995007			{{"SkillMastery",5}}	9999995008			{{"SkillMastery",15}}	1220105009		102215301	
100456	克罗瑞娜6星脊椎	9999996001			{{"SkillMastery",5}}	9999996002			{{"SkillMastery",10}}	1220106003	{1022301,1022311}			9999996004			{{"SkillMastery",5}}	9999996005			{{"SkillMastery",10}}	1220106006	{1022301,1022311}			9999996007			{{"SkillMastery",5}}	9999996008			{{"SkillMastery",15}}	1220106009		102216302	
100461	澄意1星脊椎	9999991001			{{"SkillMastery",5}}	9999991002			{{"SkillMastery",10}}	1080401003	{1308101,1308123,1308107,1308103}			9999991004			{{"SkillMastery",5}}	9999991005			{{"SkillMastery",10}}	1080401006	{1308101,1308123,1308107,1308103}			9999991007			{{"SkillMastery",5}}	9999991008			{{"SkillMastery",15}}	1080401009		130811101	
100462	澄意2星脊椎	9999992001			{{"SkillMastery",5}}	9999992002			{{"SkillMastery",10}}	1080402003	{1308101,1308123,1308107,1308103}			9999992004			{{"SkillMastery",5}}	9999992005			{{"SkillMastery",10}}	1080402006	{1308101,1308123,1308107,1308103}			9999992007			{{"SkillMastery",5}}	9999992008			{{"SkillMastery",15}}	1080402009		130812102	
100463	澄意3星脊椎	9999993001			{{"SkillMastery",5}}	9999993002			{{"SkillMastery",10}}	1080403003	{1308401}			9999993004			{{"SkillMastery",5}}	9999993005			{{"SkillMastery",10}}	1080403006	{1308401}			9999993007			{{"SkillMastery",5}}	9999993008			{{"SkillMastery",15}}	1080403009		130813401	
100464	澄意4星脊椎	9999994001			{{"SkillMastery",5}}	9999994002			{{"SkillMastery",10}}	1080404003	{1308401}			9999994004			{{"SkillMastery",5}}	9999994005			{{"SkillMastery",10}}	1080404006	{1308401}			9999994007			{{"SkillMastery",5}}	9999994008			{{"SkillMastery",15}}	1080404009		130814402	
100465	澄意5星脊椎	9999995001			{{"SkillMastery",5}}	9999995002			{{"SkillMastery",10}}	1080405003	{1308301}			9999995004			{{"SkillMastery",5}}	9999995005			{{"SkillMastery",10}}	1080405006	{1308301}			9999995007			{{"SkillMastery",5}}	9999995008			{{"SkillMastery",15}}	1080405009		130815301	
100466	澄意6星脊椎	9999996001			{{"SkillMastery",5}}	9999996002			{{"SkillMastery",10}}	1080406003	{1308301}			9999996004			{{"SkillMastery",5}}	9999996005			{{"SkillMastery",10}}	1080406006	{1308301}			9999996007			{{"SkillMastery",5}}	9999996008			{{"SkillMastery",15}}	1080406009		130816302	
100471	悠游1星脊椎	9999991001			{{"SkillMastery",5}}	9999991002			{{"SkillMastery",10}}	1130301003	{1213101,1213102,1213107,1213113}			9999991004			{{"SkillMastery",5}}	9999991005			{{"SkillMastery",10}}	1130301006	{1213101,1213102,1213107,1213113}			9999991007			{{"SkillMastery",5}}	9999991008			{{"SkillMastery",15}}	1130301009		121311101	
100472	悠游2星脊椎	9999992001			{{"SkillMastery",5}}	9999992002			{{"SkillMastery",10}}	1130302003	{1213101,1213102,1213107,1213113}			9999992004			{{"SkillMastery",5}}	9999992005			{{"SkillMastery",10}}	1130302006	{1213101,1213102,1213107,1213113}			9999992007			{{"SkillMastery",5}}	9999992008			{{"SkillMastery",15}}	1130302009		121312102	
100473	悠游3星脊椎	9999993001			{{"SkillMastery",5}}	9999993002			{{"SkillMastery",10}}	1130303003	{1213401}			9999993004			{{"SkillMastery",5}}	9999993005			{{"SkillMastery",10}}	1130303006	{1213401}			9999993007			{{"SkillMastery",5}}	9999993008			{{"SkillMastery",15}}	1130303009		121313401	
100474	悠游4星脊椎	9999994001			{{"SkillMastery",5}}	9999994002			{{"SkillMastery",10}}	1130304003	{1213401}			9999994004			{{"SkillMastery",5}}	9999994005			{{"SkillMastery",10}}	1130304006	{1213401}			9999994007			{{"SkillMastery",5}}	9999994008			{{"SkillMastery",15}}	1130304009		121314402	
100475	悠游5星脊椎	9999995001			{{"SkillMastery",5}}	9999995002			{{"SkillMastery",10}}	1130305003	{1213301,1213304}			9999995004			{{"SkillMastery",5}}	9999995005			{{"SkillMastery",10}}	1130305006	{1213301,1213304}			9999995007			{{"SkillMastery",5}}	9999995008			{{"SkillMastery",15}}	1130305009		121315301	
100476	悠游6星脊椎	9999996001			{{"SkillMastery",5}}	9999996002			{{"SkillMastery",10}}	1130306003	{1213301,1213304}			9999996004			{{"SkillMastery",5}}	9999996005			{{"SkillMastery",10}}	1130306006	{1213301,1213304}			9999996007			{{"SkillMastery",5}}	9999996008			{{"SkillMastery",15}}	1130306009		121316302	
100481	米娅1星脊椎	9999991001			{{"SkillMastery",5}}	9999991002			{{"SkillMastery",10}}	1230101003	{1023101,1023102,1023303,1023304,1023108,1023109,1023107,1023306}			9999991004			{{"SkillMastery",5}}	9999991005			{{"SkillMastery",10}}	1230101006	{1023101,1023102,1023303,1023304,1023108,1023109,1023107,1023306}			9999991007			{{"SkillMastery",5}}	9999991008			{{"SkillMastery",15}}	1230101009		102311101	
100482	米娅2星脊椎	9999992001			{{"SkillMastery",5}}	9999992002			{{"SkillMastery",10}}	1230102003	{1023101,1023102,1023303,1023304,1023108,1023109,1023107,1023306}			9999992004			{{"SkillMastery",5}}	9999992005			{{"SkillMastery",10}}	1230102006	{1023101,1023102,1023303,1023304,1023108,1023109,1023107,1023306}			9999992007			{{"SkillMastery",5}}	9999992008			{{"SkillMastery",15}}	1230102009		102312102	
100483	米娅3星脊椎	9999993001			{{"SkillMastery",5}}	9999993002			{{"SkillMastery",10}}	1230103003	{1023401}			9999993004			{{"SkillMastery",5}}	9999993005			{{"SkillMastery",10}}	1230103006	{1023401}			9999993007			{{"SkillMastery",5}}	9999993008			{{"SkillMastery",15}}	1230103009		102313401	
100484	米娅4星脊椎	9999994001			{{"SkillMastery",5}}	9999994002			{{"SkillMastery",10}}	1230104003	{1023401}			9999994004			{{"SkillMastery",5}}	9999994005			{{"SkillMastery",10}}	1230104006	{1023401}			9999994007			{{"SkillMastery",5}}	9999994008			{{"SkillMastery",15}}	1230104009		102314402	
100485	米娅5星脊椎	9999995001			{{"SkillMastery",5}}	9999995002			{{"SkillMastery",10}}	1230105003	{1023301,1023302,1023309,1023311,1023312,1023313,1223307,1223308}			9999995004			{{"SkillMastery",5}}	9999995005			{{"SkillMastery",10}}	1230105006	{1023301,1023302,1023309,1023311,1023312,1023313,1223307,1223308}			9999995007			{{"SkillMastery",5}}	9999995008			{{"SkillMastery",15}}	1230105009		102315301	
100486	米娅6星脊椎	9999996001			{{"SkillMastery",5}}	9999996002			{{"SkillMastery",10}}	1230106003	{1023301,1023302,1023309,1023311,1023312,1023313,1223307,1223308}			9999996004			{{"SkillMastery",5}}	9999996005			{{"SkillMastery",10}}	1230106006	{1023301,1023302,1023309,1023311,1023312,1023313,1223307,1223308}			9999996007			{{"SkillMastery",5}}	9999996008			{{"SkillMastery",15}}	1230106009		102316302	
100491	霆光1星脊椎	9999991001			{{"SkillMastery",5}}	9999991002			{{"SkillMastery",10}}	1060301003	{1206101,1206201,1206202,1206203}			9999991004			{{"SkillMastery",5}}	9999991005			{{"SkillMastery",10}}	1060301006	{1206101,1206201,1206202,1206203}			9999991007			{{"SkillMastery",5}}	9999991008			{{"SkillMastery",15}}	1060301009		120611101	
100492	霆光2星脊椎	9999992001			{{"SkillMastery",5}}	9999992002			{{"SkillMastery",10}}	1060302003	{1206101,1206201,1206202,1206203}			9999992004			{{"SkillMastery",5}}	9999992005			{{"SkillMastery",10}}	1060302006	{1206101,1206201,1206202,1206203}			9999992007			{{"SkillMastery",5}}	9999992008			{{"SkillMastery",15}}	1060302009		120612102	
100493	霆光3星脊椎	9999993001			{{"SkillMastery",5}}	9999993002			{{"SkillMastery",10}}	1060303003	{1206401}			9999993004			{{"SkillMastery",5}}	9999993005			{{"SkillMastery",10}}	1060303006	{1206401}			9999993007			{{"SkillMastery",5}}	9999993008			{{"SkillMastery",15}}	1060303009		120613401	
100494	霆光4星脊椎	9999994001			{{"SkillMastery",5}}	9999994002			{{"SkillMastery",10}}	1060304003	{1206401}			9999994004			{{"SkillMastery",5}}	9999994005			{{"SkillMastery",10}}	1060304006	{1206401}			9999994007			{{"SkillMastery",5}}	9999994008			{{"SkillMastery",15}}	1060304009		120614402	
100495	霆光5星脊椎	9999995001			{{"SkillMastery",5}}	9999995002			{{"SkillMastery",10}}	1060305003	{1206301,1206302}			9999995004			{{"SkillMastery",5}}	9999995005			{{"SkillMastery",10}}	1060305006	{1206301,1206302}			9999995007			{{"SkillMastery",5}}	9999995008			{{"SkillMastery",15}}	1060305009		120615301	
100496	霆光6星脊椎	9999996001			{{"SkillMastery",5}}	9999996002			{{"SkillMastery",10}}	1060306003	{1206301,1206302}			9999996004			{{"SkillMastery",5}}	9999996005			{{"SkillMastery",10}}	1060306006	{1206301,1206302}			9999996007			{{"SkillMastery",5}}	9999996008			{{"SkillMastery",15}}	1060306009		120616302	
100501	灵鉴1星脊椎	9999991001			{{"SkillMastery",5}}	9999991002			{{"SkillMastery",10}}	1200201003	{1120101,1120104,1120105,1120106}			9999991004			{{"SkillMastery",5}}	9999991005			{{"SkillMastery",10}}	1200201006	{1120101,1120104,1120105,1120106}			9999991007			{{"SkillMastery",5}}	9999991008			{{"SkillMastery",15}}	1200201009		112011101	
100502	灵鉴2星脊椎	9999992001			{{"SkillMastery",5}}	9999992002			{{"SkillMastery",10}}	1200202003	{1120101,1120104,1120105,1120106}			9999992004			{{"SkillMastery",5}}	9999992005			{{"SkillMastery",10}}	1200202006	{1120101,1120104,1120105,1120106}			9999992007			{{"SkillMastery",5}}	9999992008			{{"SkillMastery",15}}	1200202009		112012102	
100503	灵鉴3星脊椎	9999993001			{{"SkillMastery",5}}	9999993002			{{"SkillMastery",10}}	1200203003	{1120401}			9999993004			{{"SkillMastery",5}}	9999993005			{{"SkillMastery",10}}	1200203006	{1120401}			9999993007			{{"SkillMastery",5}}	9999993008			{{"SkillMastery",15}}	1200203009		112013401	
100504	灵鉴4星脊椎	9999994001			{{"SkillMastery",5}}	9999994002			{{"SkillMastery",10}}	1200204003	{1120401}			9999994004			{{"SkillMastery",5}}	9999994005			{{"SkillMastery",10}}	1200204006	{1120401}			9999994007			{{"SkillMastery",5}}	9999994008			{{"SkillMastery",15}}	1200204009		112014402	
100505	灵鉴5星脊椎	9999995001			{{"SkillMastery",5}}	9999995002			{{"SkillMastery",10}}	1200205003	{1120301,1120302}			9999995004			{{"SkillMastery",5}}	9999995005			{{"SkillMastery",10}}	1200205006	{1120301,1120302}			9999995007			{{"SkillMastery",5}}	9999995008			{{"SkillMastery",15}}	1200205009		112015301	
100506	灵鉴6星脊椎	9999996001			{{"SkillMastery",5}}	9999996002			{{"SkillMastery",10}}	1200206003	{1120301,1120302}			9999996004			{{"SkillMastery",5}}	9999996005			{{"SkillMastery",10}}	1200206006	{1120301,1120302}			9999996007			{{"SkillMastery",5}}	9999996008			{{"SkillMastery",15}}	1200206009		112016302	
100511	莲驱1星脊椎	9999991001			{{"SkillMastery",5}}	9999991002			{{"SkillMastery",10}}	1120301003	{1212101,1212102}			9999991004			{{"SkillMastery",5}}	9999991005			{{"SkillMastery",10}}	1120301006	{1212101,1212102}			9999991007			{{"SkillMastery",5}}	9999991008			{{"SkillMastery",15}}	1120301009		121211101	
100512	莲驱2星脊椎	9999992001			{{"SkillMastery",5}}	9999992002			{{"SkillMastery",10}}	1120302003	{1212101,1212102}			9999992004			{{"SkillMastery",5}}	9999992005			{{"SkillMastery",10}}	1120302006	{1212101,1212102}			9999992007			{{"SkillMastery",5}}	9999992008			{{"SkillMastery",15}}	1120302009		121212102	
100513	莲驱3星脊椎	9999993001			{{"SkillMastery",5}}	9999993002			{{"SkillMastery",10}}	1120303003	{1212401}			9999993004			{{"SkillMastery",5}}	9999993005			{{"SkillMastery",10}}	1120303006	{1212401}			9999993007			{{"SkillMastery",5}}	9999993008			{{"SkillMastery",15}}	1120303009		121213401	
100514	莲驱4星脊椎	9999994001			{{"SkillMastery",5}}	9999994002			{{"SkillMastery",10}}	1120304003	{1212401}			9999994004			{{"SkillMastery",5}}	9999994005			{{"SkillMastery",10}}	1120304006	{1212401}			9999994007			{{"SkillMastery",5}}	9999994008			{{"SkillMastery",15}}	1120304009		121214402	
100515	莲驱5星脊椎	9999995001			{{"SkillMastery",5}}	9999995002			{{"SkillMastery",10}}	1120305003	{1212301,1212302}			9999995004			{{"SkillMastery",5}}	9999995005			{{"SkillMastery",10}}	1120305006	{1212301,1212302}			9999995007			{{"SkillMastery",5}}	9999995008			{{"SkillMastery",15}}	1120305009		121215301	
100516	莲驱6星脊椎	9999996001			{{"SkillMastery",5}}	9999996002			{{"SkillMastery",10}}	1120306003	{1212301,1212302}			9999996004			{{"SkillMastery",5}}	9999996005			{{"SkillMastery",10}}	1120306006	{1212301,1212302}			9999996007			{{"SkillMastery",5}}	9999996008			{{"SkillMastery",15}}	1120306009		121216302	
100521	时之重奏1星脊椎	9999991001			{{"SkillMastery",5}}	9999991002			{{"SkillMastery",10}}	1010301003	{1201101,1201102,1201201,1201204,1201104}			9999991004			{{"SkillMastery",5}}	9999991005			{{"SkillMastery",10}}	1010301006	{1201101,1201102,1201201,1201204,1201104}			9999991007			{{"SkillMastery",5}}	9999991008			{{"SkillMastery",15}}	1010301009		120111101	
100522	时之重奏2星脊椎	9999992001			{{"SkillMastery",5}}	9999992002			{{"SkillMastery",10}}	1010302003	{1201101,1201102,1201201,1201204,1201104}			9999992004			{{"SkillMastery",5}}	9999992005			{{"SkillMastery",10}}	1010302006	{1201101,1201102,1201201,1201204,1201104}			9999992007			{{"SkillMastery",5}}	9999992008			{{"SkillMastery",15}}	1010302009		120112201	
100523	时之重奏3星脊椎	9999993001			{{"SkillMastery",5}}	9999993002			{{"SkillMastery",10}}	1010303003	{1201401}			9999993004			{{"SkillMastery",5}}	9999993005			{{"SkillMastery",10}}	1010303006	{1201401}			9999993007			{{"SkillMastery",5}}	9999993008			{{"SkillMastery",15}}	1010303009		120113401	
100524	时之重奏4星脊椎	9999994001			{{"SkillMastery",5}}	9999994002			{{"SkillMastery",10}}	1010304003	{1201401}			9999994004			{{"SkillMastery",5}}	9999994005			{{"SkillMastery",10}}	1010304006	{1201401}			9999994007			{{"SkillMastery",5}}	9999994008			{{"SkillMastery",15}}	1010304009		120114402	
100525	时之重奏5星脊椎	9999995001			{{"SkillMastery",5}}	9999995002			{{"SkillMastery",10}}	1010305003	{1201301,1201302,1201303,1201304,1201305}			9999995004			{{"SkillMastery",5}}	9999995005			{{"SkillMastery",10}}	1010305006	{1201301,1201302,1201303,1201304,1201305}			9999995007			{{"SkillMastery",5}}	9999995008			{{"SkillMastery",15}}	1010305009		120115301	
100526	时之重奏6星脊椎	9999996001			{{"SkillMastery",5}}	9999996002			{{"SkillMastery",10}}	1010306003	{1201301,1201302,1201303,1201304,1201305}			9999996004			{{"SkillMastery",5}}	9999996005			{{"SkillMastery",10}}	1010306006	{1201301,1201302,1201303,1201304,1201305}			9999996007			{{"SkillMastery",5}}	9999996008			{{"SkillMastery",15}}	1010306009		120116302	
100531	霄鹰1星脊椎	9999991001			{{"SkillMastery",5}}	9999991002			{{"SkillMastery",10}}	1050401003	{1305101}			9999991004			{{"SkillMastery",5}}	9999991005			{{"SkillMastery",10}}	1050401006	{1305101}			9999991007			{{"SkillMastery",5}}	9999991008			{{"SkillMastery",15}}	1050401009		130511101	
100532	霄鹰2星脊椎	9999992001			{{"SkillMastery",5}}	9999992002			{{"SkillMastery",10}}	1050402003	{1305101}			9999992004			{{"SkillMastery",5}}	9999992005			{{"SkillMastery",10}}	1050402006	{1305101}			9999992007			{{"SkillMastery",5}}	9999992008			{{"SkillMastery",15}}	1050402009		130512102	
100533	霄鹰3星脊椎	9999993001			{{"SkillMastery",5}}	9999993002			{{"SkillMastery",10}}	1050403003	{1305401,1305402}			9999993004			{{"SkillMastery",5}}	9999993005			{{"SkillMastery",10}}	1050403006	{1305401,1305402}			9999993007			{{"SkillMastery",5}}	9999993008			{{"SkillMastery",15}}	1050403009		130513401	
100534	霄鹰4星脊椎	9999994001			{{"SkillMastery",5}}	9999994002			{{"SkillMastery",10}}	1050404003	{1305401,1305402}			9999994004			{{"SkillMastery",5}}	9999994005			{{"SkillMastery",10}}	1050404006	{1305401,1305402}			9999994007			{{"SkillMastery",5}}	9999994008			{{"SkillMastery",15}}	1050404009		130514402	
100535	霄鹰5星脊椎	9999995001			{{"SkillMastery",5}}	9999995002			{{"SkillMastery",10}}	1050405003	{1305301}			9999995004			{{"SkillMastery",5}}	9999995005			{{"SkillMastery",10}}	1050405006	{1305301}			9999995007			{{"SkillMastery",5}}	9999995008			{{"SkillMastery",15}}	1050405009		130515301	
100536	霄鹰6星脊椎	9999996001			{{"SkillMastery",5}}	9999996002			{{"SkillMastery",10}}	1050406003	{1305301}			9999996004			{{"SkillMastery",5}}	9999996005			{{"SkillMastery",10}}	1050406006	{1305301}			9999996007			{{"SkillMastery",5}}	9999996008			{{"SkillMastery",15}}	1050406009		130516302	
100541	胧嫣1星脊椎	9999991001			{{"SkillMastery",5}}	9999991002			{{"SkillMastery",10}}	1240101003	{1024105,1024107,1024108,1024109,1024110,1024111,1024201}			9999991004			{{"SkillMastery",5}}	9999991005			{{"SkillMastery",10}}	1240101006	{1024105,1024107,1024108,1024109,1024110,1024111,1024201}			9999991007			{{"SkillMastery",5}}	9999991008			{{"SkillMastery",15}}	1240101009		102411101	
100542	胧嫣2星脊椎	9999992001			{{"SkillMastery",5}}	9999992002			{{"SkillMastery",10}}	1240102003	{1024105,1024107,1024108,1024109,1024110,1024111,1024201}			9999992004			{{"SkillMastery",5}}	9999992005			{{"SkillMastery",10}}	1240102006	{1024105,1024107,1024108,1024109,1024110,1024111,1024201}			9999992007			{{"SkillMastery",5}}	9999992008			{{"SkillMastery",15}}	1240102009		102412102	
100543	胧嫣3星脊椎	9999993001			{{"SkillMastery",5}}	9999993002			{{"SkillMastery",10}}	1240103003	{1024401}			9999993004			{{"SkillMastery",5}}	9999993005			{{"SkillMastery",10}}	1240103006	{1024401}			9999993007			{{"SkillMastery",5}}	9999993008			{{"SkillMastery",15}}	1240103009		102413401	
100544	胧嫣4星脊椎	9999994001			{{"SkillMastery",5}}	9999994002			{{"SkillMastery",10}}	1240104003	{1024401}			9999994004			{{"SkillMastery",5}}	9999994005			{{"SkillMastery",10}}	1240104006	{1024401}			9999994007			{{"SkillMastery",5}}	9999994008			{{"SkillMastery",15}}	1240104009		102414402	
100545	胧嫣5星脊椎	9999995001			{{"SkillMastery",5}}	9999995002			{{"SkillMastery",10}}	1240105003	{1024301}			9999995004			{{"SkillMastery",5}}	9999995005			{{"SkillMastery",10}}	1240105006	{1024301}			9999995007			{{"SkillMastery",5}}	9999995008			{{"SkillMastery",15}}	1240105009		102415301	
100546	胧嫣6星脊椎	9999996001			{{"SkillMastery",5}}	9999996002			{{"SkillMastery",10}}	1240106003	{1024301}			9999996004			{{"SkillMastery",5}}	9999996005			{{"SkillMastery",10}}	1240106006	{1024301}			9999996007			{{"SkillMastery",5}}	9999996008			{{"SkillMastery",15}}	1240106009		102415302	
100551	炬芯1星脊椎	9999991001			{{"SkillMastery",5}}	9999991002			{{"SkillMastery",10}}	1040401003	{1304101,1304104,1304313,1304314,1304301,1304303,1304311}			9999991004			{{"SkillMastery",5}}	9999991005			{{"SkillMastery",10}}	1040401006	{1304101,1304104,1304313,1304314,1304301,1304303,1304311}			9999991007			{{"SkillMastery",5}}	9999991008			{{"SkillMastery",15}}	1040401009		130411101	
100552	炬芯2星脊椎	9999992001			{{"SkillMastery",5}}	9999992002			{{"SkillMastery",10}}	1040402003	{1304101,1304104,1304313,1304314,1304301,1304303,1304311}			9999992004			{{"SkillMastery",5}}	9999992005			{{"SkillMastery",10}}	1040402006	{1304101,1304104,1304313,1304314,1304301,1304303,1304311}			9999992007			{{"SkillMastery",5}}	9999992008			{{"SkillMastery",15}}	1040402009		130412102	
100553	炬芯3星脊椎	9999993001			{{"SkillMastery",5}}	9999993002			{{"SkillMastery",10}}	1040403003	{1304401}			9999993004			{{"SkillMastery",5}}	9999993005			{{"SkillMastery",10}}	1040403006	{1304401}			9999993007			{{"SkillMastery",5}}	9999993008			{{"SkillMastery",15}}	1040403009		130413401	
