//描述	GDPL(有根据时间判断和谐的内容，就填写资源对应的GDPL，没有就不填)	原资源路径	其他资源路径
Des	GDPL	Original_Path	18ban_path
茉莉安幽潮动态立绘头像*200_A		130340034	130340043
3.5茉莉安装甲动态立绘头像*200_A		130520029	130520032
藏锋动态立绘头像*200_A		130220027	130220035
3.3晴装甲动态立绘头像*200_A		130490028	130490031
辉耀动态立绘头像*200_A		130310044	130310050
芬妮澄意动态立绘头像*200_A		130470036	130470041
肴夜天光动态立绘头像*200_A		130380039	130380042
3.7肴动态立绘头像*200_A		130560018	130560019
羽蜕动态立绘头像*200_A		130280032	130280044
恩雅幻魇动态立绘头像*200_A		130400036	130400037
猫汐尔溯影动态立绘头像*200_A		130230023	130230031
3.4猫汐尔莲驱动态立绘头像*200_A		130700018	130700020
瑟瑞丝瞬刻动态立绘头像*200_A		130290037	130290050
瑟瑞丝悠游动态立绘头像*200_A		130480029	130480032
辰星宣命动态立绘头像*200_A		130390037	130390040
凯茜娅朝翼动态立绘头像*200_A		130330034	130330041
凯茜娅二周年装甲动态立绘头像*200_A		130440028	130440032
伊切尔动态立绘头像*200_A		130260028	130260037
苔丝动态立绘头像*200_A		130240025	130240035
苔丝二周年装甲动态立绘头像*200_A		130450028	130450032
龙舌兰动态立绘头像*200_A		130320027	130320029
薇蒂雅天鹅座动态立绘头像*200_A		130430027	130430031
卜卜小天师动态立绘头像*200_A		130370040	130370041
3.4卜卜灵鉴动态立绘头像*200_A		130600030	130600031
奈莉德动态立绘头像*200_A		130420037	130420040
克罗瑞娜动态立绘头像*200_A		130460018	130460020
3.3米娅装甲动态立绘头像*200_A		130500027	130500029
3.6胧嫣动态立绘头像*200_A		130540019	130540022
pic_loading_dlc37_01_a		1501404	1501411
pic_loading_dlc37_02_a		1501405	1501412
pic_loading_dlc37_03_a		1501406	1501413
pic_loading_dlc37_04_a		1501407	1501414
pic_loading_dlc37_05_a		1501408	1501415
pic_loading_dlc37_06_a		1501409	1501416
pic_loading_dlc37_07_a		1501410	1501417
