Id	备注	关卡类型(0、通常关,1、Boss关,2、剧情,3、重要,4、爬塔关,5、Boss挑战关,6、联机)	场景类型1	关卡名字	关卡Icon	地图ID	战斗逻辑配置ID	解锁条件	体力消耗(包含进入和通关)	出场怪物信息{{G,D,P,L}}	关联growintensity怪物强度模板	推荐战力	玩家经验值	角色经验值	队伍规则	首次达成星级奖励	首通掉落ID	固定掉落ID	随机掉落ID	UI展示物品{{G,D,P,L,N}}	UI展示随机物品{{G,D,P,L,N}}	UI展示首通物品{{G,D,P,L,N}}	Boss概念图	关卡概念图	任务资源	词缀ID-Skill（table）	词缀ID-Modifire（table）	不添加效果的怪物类型（table 0普通怪 1精英怪 2BOSS）	激活的subtask（string）	支线任务ID	怪物等级	荣誉积分（每个task）	显示积分	词缀图标	词缀品质	任务图标	说明图	荣誉结算分	通关加成积分	关卡词缀(禁域协议)
9407	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9304	10			{{1,2,1,1}}	9	12345	0	0		1		6013		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9408	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9302	10			{{1,2,1,1}}	9	12345	0	0		1		6013		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
9409	勇者游戏挑战（路线1）	6	99	ui.TxtOnlineLevel3	1804056	9302	10			{{1,2,1,1}}	9	12345	0	0		1		6013		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9301															
																																								
9410	勇者游戏挑战新版一期（DLC27）	6	99	ui.TxtOnlineLevel3	1804056	9305	12			{{1,2,1,1}}	9	12345	0	0		1		6014		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9411	勇者游戏挑战新版一期（DLC27）	6	99	ui.TxtOnlineLevel3	1804056	9305	12			{{1,2,1,1}}	9	12345	0	0		1		6014		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9412	勇者游戏挑战新版一期（DLC27）	6	99	ui.TxtOnlineLevel3	1804056	9305	12			{{1,2,1,1}}	9	12345	0	0		1		6014		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9413	勇者游戏挑战新版一期（DLC27）	6	99	ui.TxtOnlineLevel3	1804056	9305	12			{{1,2,1,1}}	9	12345	0	0		1		6014		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9414	勇者游戏挑战新版一期（DLC27）	6	99	ui.TxtOnlineLevel3	1804056	9304	12			{{1,2,1,1}}	9	12345	0	0		1		6014		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9415	勇者游戏挑战新版一期（DLC27）	6	99	ui.TxtOnlineLevel3	1804056	9304	12			{{1,2,1,1}}	9	12345	0	0		1		6014		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9416	勇者游戏挑战新版一期（DLC27）	6	99	ui.TxtOnlineLevel3	1804056	9304	12			{{1,2,1,1}}	9	12345	0	0		1		6014		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9417	勇者游戏挑战新版一期（DLC27）	6	99	ui.TxtOnlineLevel3	1804056	9304	12			{{1,2,1,1}}	9	12345	0	0		1		6014		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9418	勇者游戏挑战新版一期（DLC27）	6	99	ui.TxtOnlineLevel3	1804056	9305	12			{{1,2,1,1}}	9	12345	0	0		1		6014		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9419	勇者游戏挑战新版一期（DLC27）	6	99	ui.TxtOnlineLevel3	1804056	9305	12			{{1,2,1,1}}	9	12345	0	0		1		6014		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
																																								
9420	勇者游戏挑战新版二期（DLC28）	6	99	ui.TxtOnlineLevel3	1804056	9301	12			{{1,2,1,1}}	9	12345	0	0		1		6015		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9421	勇者游戏挑战新版二期（DLC28）	6	99	ui.TxtOnlineLevel3	1804056	9301	12			{{1,2,1,1}}	9	12345	0	0		1		6015		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9422	勇者游戏挑战新版二期（DLC28）	6	99	ui.TxtOnlineLevel3	1804056	9301	12			{{1,2,1,1}}	9	12345	0	0		1		6015		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9423	勇者游戏挑战新版二期（DLC28）	6	99	ui.TxtOnlineLevel3	1804056	9301	12			{{1,2,1,1}}	9	12345	0	0		1		6015		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9424	勇者游戏挑战新版二期（DLC28）	6	99	ui.TxtOnlineLevel3	1804056	9303	12			{{1,2,1,1}}	9	12345	0	0		1		6015		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9425	勇者游戏挑战新版二期（DLC28）	6	99	ui.TxtOnlineLevel3	1804056	9303	12			{{1,2,1,1}}	9	12345	0	0		1		6015		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9426	勇者游戏挑战新版二期（DLC28）	6	99	ui.TxtOnlineLevel3	1804056	9303	12			{{1,2,1,1}}	9	12345	0	0		1		6015		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9427	勇者游戏挑战新版二期（DLC28）	6	99	ui.TxtOnlineLevel3	1804056	9303	12			{{1,2,1,1}}	9	12345	0	0		1		6015		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9428	勇者游戏挑战新版二期（DLC28）	6	99	ui.TxtOnlineLevel3	1804056	9301	12			{{1,2,1,1}}	9	12345	0	0		1		6015		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9429	勇者游戏挑战新版二期（DLC28）	6	99	ui.TxtOnlineLevel3	1804056	9301	12			{{1,2,1,1}}	9	12345	0	0		1		6015		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
																																								
9430	勇者游戏挑战新版三期（DLC30）	6	99	ui.TxtOnlineLevel3	1804056	9302	12			{{1,2,1,1}}	9	12345	0	0		1		6016		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9431	勇者游戏挑战新版三期（DLC30）	6	99	ui.TxtOnlineLevel3	1804056	9302	12			{{1,2,1,1}}	9	12345	0	0		1		6016		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9432	勇者游戏挑战新版三期（DLC30）	6	99	ui.TxtOnlineLevel3	1804056	9302	12			{{1,2,1,1}}	9	12345	0	0		1		6016		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9433	勇者游戏挑战新版三期（DLC30）	6	99	ui.TxtOnlineLevel3	1804056	9302	12			{{1,2,1,1}}	9	12345	0	0		1		6016		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9434	勇者游戏挑战新版三期（DLC30）	6	99	ui.TxtOnlineLevel3	1804056	9304	12			{{1,2,1,1}}	9	12345	0	0		1		6016		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9435	勇者游戏挑战新版三期（DLC30）	6	99	ui.TxtOnlineLevel3	1804056	9304	12			{{1,2,1,1}}	9	12345	0	0		1		6016		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9436	勇者游戏挑战新版三期（DLC30）	6	99	ui.TxtOnlineLevel3	1804056	9304	12			{{1,2,1,1}}	9	12345	0	0		1		6016		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9437	勇者游戏挑战新版三期（DLC30）	6	99	ui.TxtOnlineLevel3	1804056	9304	12			{{1,2,1,1}}	9	12345	0	0		1		6016		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9438	勇者游戏挑战新版三期（DLC30）	6	99	ui.TxtOnlineLevel3	1804056	9302	12			{{1,2,1,1}}	9	12345	0	0		1		6016		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9439	勇者游戏挑战新版三期（DLC30）	6	99	ui.TxtOnlineLevel3	1804056	9302	12			{{1,2,1,1}}	9	12345	0	0		1		6016		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
																																								
9440	勇者游戏挑战新版四期（DLC31）	6	99	ui.TxtOnlineLevel3	1804056	9303	12			{{1,2,1,1}}	9	12345	0	0		1		6019		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9441	勇者游戏挑战新版四期（DLC31）	6	99	ui.TxtOnlineLevel3	1804056	9303	12			{{1,2,1,1}}	9	12345	0	0		1		6019		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9442	勇者游戏挑战新版四期（DLC31）	6	99	ui.TxtOnlineLevel3	1804056	9303	12			{{1,2,1,1}}	9	12345	0	0		1		6019		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9443	勇者游戏挑战新版四期（DLC31）	6	99	ui.TxtOnlineLevel3	1804056	9303	12			{{1,2,1,1}}	9	12345	0	0		1		6019		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9444	勇者游戏挑战新版四期（DLC31）	6	99	ui.TxtOnlineLevel3	1804056	9305	12			{{1,2,1,1}}	9	12345	0	0		1		6019		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9445	勇者游戏挑战新版四期（DLC31）	6	99	ui.TxtOnlineLevel3	1804056	9305	12			{{1,2,1,1}}	9	12345	0	0		1		6019		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9446	勇者游戏挑战新版四期（DLC31）	6	99	ui.TxtOnlineLevel3	1804056	9305	12			{{1,2,1,1}}	9	12345	0	0		1		6019		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9447	勇者游戏挑战新版四期（DLC31）	6	99	ui.TxtOnlineLevel3	1804056	9305	12			{{1,2,1,1}}	9	12345	0	0		1		6019		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9448	勇者游戏挑战新版四期（DLC31）	6	99	ui.TxtOnlineLevel3	1804056	9303	12			{{1,2,1,1}}	9	12345	0	0		1		6019		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9449	勇者游戏挑战新版四期（DLC31）	6	99	ui.TxtOnlineLevel3	1804056	9303	12			{{1,2,1,1}}	9	12345	0	0		1		6019		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
																																								
9450	勇者游戏挑战（DLC32）	6	99	ui.TxtOnlineLevel3	1804056	9306	12			{{1,2,1,1}}	9	12345	0	0		1		6020		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9451	勇者游戏挑战（DLC32）	6	99	ui.TxtOnlineLevel3	1804056	9306	12			{{1,2,1,1}}	9	12345	0	0		1		6020		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9452	勇者游戏挑战（DLC32）	6	99	ui.TxtOnlineLevel3	1804056	9306	12			{{1,2,1,1}}	9	12345	0	0		1		6020		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9453	勇者游戏挑战（DLC32）	6	99	ui.TxtOnlineLevel3	1804056	9306	12			{{1,2,1,1}}	9	12345	0	0		1		6020		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9454	勇者游戏挑战（DLC32）	6	99	ui.TxtOnlineLevel3	1804056	9304	12			{{1,2,1,1}}	9	12345	0	0		1		6020		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9455	勇者游戏挑战（DLC32）	6	99	ui.TxtOnlineLevel3	1804056	9304	12			{{1,2,1,1}}	9	12345	0	0		1		6020		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9456	勇者游戏挑战（DLC32）	6	99	ui.TxtOnlineLevel3	1804056	9304	12			{{1,2,1,1}}	9	12345	0	0		1		6020		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9457	勇者游戏挑战（DLC32）	6	99	ui.TxtOnlineLevel3	1804056	9304	12			{{1,2,1,1}}	9	12345	0	0		1		6020		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9458	勇者游戏挑战（DLC32）	6	99	ui.TxtOnlineLevel3	1804056	9306	12			{{1,2,1,1}}	9	12345	0	0		1		6020		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9459	勇者游戏挑战（DLC32）	6	99	ui.TxtOnlineLevel3	1804056	9306	12			{{1,2,1,1}}	9	12345	0	0		1		6020		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
																																								
9460	勇者游戏挑战新版一期（DLC33）	6	99	ui.TxtOnlineLevel3	1804056	9305	12			{{1,2,1,1}}	9	12345	0	0		1		6019		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9461	勇者游戏挑战新版一期（DLC33）	6	99	ui.TxtOnlineLevel3	1804056	9305	12			{{1,2,1,1}}	9	12345	0	0		1		6019		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9462	勇者游戏挑战新版一期（DLC33）	6	99	ui.TxtOnlineLevel3	1804056	9305	12			{{1,2,1,1}}	9	12345	0	0		1		6019		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9463	勇者游戏挑战新版一期（DLC33）	6	99	ui.TxtOnlineLevel3	1804056	9305	12			{{1,2,1,1}}	9	12345	0	0		1		6019		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9464	勇者游戏挑战新版一期（DLC33）	6	99	ui.TxtOnlineLevel3	1804056	9304	12			{{1,2,1,1}}	9	12345	0	0		1		6019		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9465	勇者游戏挑战新版一期（DLC33）	6	99	ui.TxtOnlineLevel3	1804056	9304	12			{{1,2,1,1}}	9	12345	0	0		1		6019		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9466	勇者游戏挑战新版一期（DLC33）	6	99	ui.TxtOnlineLevel3	1804056	9304	12			{{1,2,1,1}}	9	12345	0	0		1		6019		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9467	勇者游戏挑战新版一期（DLC33）	6	99	ui.TxtOnlineLevel3	1804056	9304	12			{{1,2,1,1}}	9	12345	0	0		1		6019		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9468	勇者游戏挑战新版一期（DLC33）	6	99	ui.TxtOnlineLevel3	1804056	9305	12			{{1,2,1,1}}	9	12345	0	0		1		6019		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9469	勇者游戏挑战新版一期（DLC33）	6	99	ui.TxtOnlineLevel3	1804056	9305	12			{{1,2,1,1}}	9	12345	0	0		1		6019		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
																																								
9470	勇者游戏（DLC35）	6	99	ui.TxtOnlineLevel3	1804056	9307	12			{{1,2,1,1}}	9	12345	0	0		1		6021		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9471	勇者游戏（DLC35）	6	99	ui.TxtOnlineLevel3	1804056	9307	12			{{1,2,1,1}}	9	12345	0	0		1		6021		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9472	勇者游戏（DLC35）	6	99	ui.TxtOnlineLevel3	1804056	9307	12			{{1,2,1,1}}	9	12345	0	0		1		6021		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9473	勇者游戏（DLC35）	6	99	ui.TxtOnlineLevel3	1804056	9307	12			{{1,2,1,1}}	9	12345	0	0		1		6021		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9474	勇者游戏（DLC35）	6	99	ui.TxtOnlineLevel3	1804056	9305	12			{{1,2,1,1}}	9	12345	0	0		1		6021		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9475	勇者游戏（DLC35）	6	99	ui.TxtOnlineLevel3	1804056	9305	12			{{1,2,1,1}}	9	12345	0	0		1		6021		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9476	勇者游戏（DLC35）	6	99	ui.TxtOnlineLevel3	1804056	9305	12			{{1,2,1,1}}	9	12345	0	0		1		6021		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9477	勇者游戏（DLC35）	6	99	ui.TxtOnlineLevel3	1804056	9305	12			{{1,2,1,1}}	9	12345	0	0		1		6021		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9478	勇者游戏（DLC35）	6	99	ui.TxtOnlineLevel3	1804056	9307	12			{{1,2,1,1}}	9	12345	0	0		1		6021		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9479	勇者游戏（DLC35）	6	99	ui.TxtOnlineLevel3	1804056	9307	12			{{1,2,1,1}}	9	12345	0	0		1		6021		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
																																								
9480	勇者游戏（DLC36）	6	73	ui.TxtOnlineLevel3	1804056	9308	12			{{1,2,1,1}}	9	12345	0	0		1		6022		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9481	勇者游戏（DLC36）	6	73	ui.TxtOnlineLevel3	1804056	9308	12			{{1,2,1,1}}	9	12345	0	0		1		6022		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9482	勇者游戏（DLC36）	6	73	ui.TxtOnlineLevel3	1804056	9308	12			{{1,2,1,1}}	9	12345	0	0		1		6022		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9483	勇者游戏（DLC36）	6	73	ui.TxtOnlineLevel3	1804056	9308	12			{{1,2,1,1}}	9	12345	0	0		1		6022		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9484	勇者游戏（DLC36）	6	74	ui.TxtOnlineLevel3	1804056	9307	12			{{1,2,1,1}}	9	12345	0	0		1		6022		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9485	勇者游戏（DLC36）	6	74	ui.TxtOnlineLevel3	1804056	9307	12			{{1,2,1,1}}	9	12345	0	0		1		6022		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9486	勇者游戏（DLC36）	6	74	ui.TxtOnlineLevel3	1804056	9307	12			{{1,2,1,1}}	9	12345	0	0		1		6022		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9487	勇者游戏（DLC36）	6	75	ui.TxtOnlineLevel3	1804056	9307	12			{{1,2,1,1}}	9	12345	0	0		1		6022		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9488	勇者游戏（DLC36）	6	75	ui.TxtOnlineLevel3	1804056	9308	12			{{1,2,1,1}}	9	12345	0	0		1		6022		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
9489	勇者游戏（DLC36）	6	75	ui.TxtOnlineLevel3	1804056	9308	12			{{1,2,1,1}}	9	12345	0	0		1		6022		{{4,3,2,1,1},{5,3,1,3,1},{4,3,1,1,1}}	{{5,6,1,2,1}}				MultiTask/RandomTest/MultTask_9302															
																																								
9500	2.8脉冲连袭一期普通难度	6	9500	ui.TxtOnlineLevel3	1804056	9500	10			{{1,2,1,1}}	10		0	0		1									MultiTask/RandomTest/TowerRush_01/Multi_TowerRush_9500_Normal/Multi_TowerRush_9500_Normal							80	240							
9501	2.8脉冲连袭一期困难难度	6	9501	ui.TxtOnlineLevel3	1804056	9501	10			{{1,2,1,1}}	11		0	0		1									MultiTask/RandomTest/TowerRush_01/Multi_TowerRush_9500_Hard/Multi_TowerRush_9500_Hard							80	240							
9510	DLC33脉冲连袭二期普通难度	6	9510	ui.TxtOnlineLevel3	1804056	9510	10			{{1,2,1,1}}	10		0	0		1									MultiTask/RandomTest/TowerRush_02/Multi_TowerRush_9510_Normal/Multi_TowerRush_9510_Normal							80	240							
9511	DLC33脉冲连袭二期困难难度	6	9511	ui.TxtOnlineLevel3	1804056	9511	10			{{1,2,1,1}}	10		0	0		1									MultiTask/RandomTest/TowerRush_02/Multi_TowerRush_9511_Normal							80	240							
9520	DLC37脉冲连袭三期普通难度	6	9520	ui.TxtOnlineLevel3	1804056	9520	10			{{1,2,1,1}}	10		0	0		1									MultiTask/RandomTest/TowerRush_03/Multi_TowerRush_9520_Normal/Multi_TowerRush_9520_Normal							80	240							
9521	DLC37脉冲连三二期困难难度	6	9521	ui.TxtOnlineLevel3	1804056	9521	10			{{1,2,1,1}}	10		0	0		1									MultiTask/RandomTest/TowerRush_03/Multi_TowerRush_9521_Hard/Multi_TowerRush_9521_Hard							80	240							
																																								
9201	DLC3.2激浪联航一期简单关卡1	6	9201	ui.TxtOnlineLevel3	1804056	9201	10			{{1,2,1,1}}	26		0	0		1									MultiTask/RandomTest/OnlineSea_01/Multi_OnlineSea_9201							80	240							
9202	DLC3.2激浪联航一期简单关卡2	6	9202	ui.TxtOnlineLevel3	1804056	9202	10			{{1,2,1,1}}	26		0	0		1									MultiTask/RandomTest/OnlineSea_01/Multi_OnlineSea_9202							80	240							
9203	DLC3.2激浪联航一期简单关卡3	6	9203	ui.TxtOnlineLevel3	1804056	9203	10			{{1,2,1,1}}	26		0	0		1									MultiTask/RandomTest/OnlineSea_01/Multi_OnlineSea_9203							80	240							
9204	DLC3.2激浪联航一期简单关卡4	6	9204	ui.TxtOnlineLevel3	1804056	9204	10			{{1,2,1,1}}	26		0	0		1									MultiTask/RandomTest/OnlineSea_01/Multi_OnlineSea_9204							80	240							
9211	DLC3.2激浪联航一期困难关卡1	6	9211	ui.TxtOnlineLevel3	1804056	9211	10			{{1,2,1,1}}	27		0	0		1									MultiTask/RandomTest/OnlineSea_01/Multi_OnlineSea_9211							100	300							
9212	DLC3.2激浪联航一期困难关卡2	6	9212	ui.TxtOnlineLevel3	1804056	9212	10			{{1,2,1,1}}	27		0	0		1									MultiTask/RandomTest/OnlineSea_01/Multi_OnlineSea_9212							100	300							
