字符串索引	中文简体	1=临时文案  0和不填都=正式文案	//备注
dlc602_des	用于在 北风贩售 兑换物资\n北风航天中心内部通行的物资兑换券	0	
dlc701	赐福凭据	0	
dlc701_use	素影遗痕的奖励代币	0	
dlc701_des	用于在 零区夜市 兑换物资\n由赐福团发行的纸劵，可以在夜市上购买商品	0	
dlc702	皎月之证	0	
dlc702_use	素影遗痕的奖励代币	0	
dlc702_des	用于在 零区夜市 兑换物资\n镀有月辉般璀璨的涂层，是那位少女存在过的证明	0	
dlc703	赐福凭据-追忆	0	2.8复刻1.7活动代币
dlc703_use	素影遗痕-追忆的奖励代币	0	2.8复刻1.7活动代币
dlc703_des	用于在 零区夜市 兑换物资\n由赐福团发行的纸劵，可以在夜市上购买商品	0	2.8复刻1.7活动代币
dlc704	皎月之证-追忆	0	2.8复刻1.7活动代币
dlc704_use	素影遗痕-追忆的奖励代币	0	2.8复刻1.7活动代币
dlc704_des	用于在 零区夜市 兑换物资\n镀有月辉般璀璨的涂层，是那位少女存在过的证明	0	2.8复刻1.7活动代币
dlc801	汉诺票根	0	
dlc801_use	幻现幻归的奖励代币	0	
dlc801_des	用于在 空岛奇珍 兑换物资\n进入汉诺塔的凭证，已经经过使用，新恒提罗的爱好者会收集这些票根。	0	
dlc802	超验样本	0	
dlc802_use	幻现幻归的奖励代币	0	
dlc802_des	用于在 空岛奇珍 兑换物资\n由恒沙计算得出的数据样本，能用于多种领域，极其珍贵。	0	
dlc901	恒沙信用点	0	
dlc901_use	空都演绎的奖励代币	0	
dlc901_des	用于在 空港商贸 兑换物资\n晨奋苦修，暮享极乐。只要您有所作为，就能获得恒沙信用点，可兑换当地物资	0	
dlc902	恒沙嘉奖码	0	
dlc902_use	空都演绎的奖励代币	0	
dlc902_des	用于在 空港商贸 兑换物资\n恒沙根据您为新恒提罗做出的杰出贡献，给予相应的嘉奖码，可兑换当地稀有物资	0	
dlc10_01	复古胶卷	0	
dlc10_01_use	极夜行动的奖励代币	0	
dlc10_01_des	老式电影使用的胶卷，如今大概只有收藏家会保留它们。	0	
dlc10_02	沃坦遗骸	0	
dlc10_02_use	极夜行动的奖励代币	0	
dlc10_02_des	初诞的沃坦死亡后，四散于新恒提罗各处的残骸，具有研究价值。	0	
dlc11_01	乐园奖劵	0	
dlc11_01_use	碧水假日的奖励代币	0	
dlc11_01_des	用于在 碧水商贸 兑换物资\n由世界树公司发行的水上乐园奖券，可以在乐园内兑换商品。	0	
dlc11_02	炫彩水枪	0	
dlc11_02_use	碧水假日的奖励代币	0	
dlc11_02_des	用于在 碧水商贸 兑换物资\n可以射出彩虹水柱的水枪替代了真枪实弹，祝愿各位能轻松愉快地度过假期。	0	
dlc23_01	古金属	0	
dlc23_01_use	漠北寻风的奖励代币	0	
dlc23_01_des	用于在 北庭卫商行 兑换物资\n漠北的风吹散浮沙，现出古金属上历经漫长岁月的痕迹。	0	
dlc23_02	月鸢花	0	
dlc23_02_use	漠北寻风的奖励代币	0	
dlc23_02_des	用于在 北庭卫商行 兑换物资\n状若鸢尾一般的花朵，开在满是砂砾的土地上，散发着柔和的辉光。	0	
dlc24_01	辉光蕈	0	
dlc24_01_use	洄纠暗流的奖励代币	0	
dlc24_01_des	用于在 珍宝行囊 中兑换物资\n北庭卫特产之一，生长于地下，能够发出微弱的光。	0	
dlc24_02	彩绯岩	0	
dlc24_02_use	洄纠暗流的奖励代币	0	
dlc24_02_des	用于在 珍宝行囊 中兑换物资\n北庭卫特产之一，矿石中含有珍贵的稀土，呈现出漂亮的彩色。	0	
dlc25_01	并蒂莲	0	2.5活动外围
dlc25_01_use	夙圆心行的奖励代币	0	2.5活动外围
dlc25_01_des	用于在 琳琅坊 中兑换物资\n极具朔州特色的物件，以玉雕刻而成，质感温润，栩栩如真。	0	2.5活动外围
dlc25_02	如意牌	0	2.5活动外围
dlc25_02_use	夙圆心行的奖励代币	0	2.5活动外围
dlc25_02_des	用于在 琳琅坊 中兑换物资\n以朔州传统金镶玉工艺制作而成，寓意吉祥如意、事事顺遂。	0	2.5活动外围
dlc26_01	银蔷薇纪念币	0	2.6活动外围
dlc26_01_use	荒城栖花的奖励代币	0	2.6活动外围
dlc26_01_des	用于在 自动贩售  中兑换物资\n纪念币上的图案设计灵感源自于16区在沦为荒城之前，那些曾经装点城市的常见绿化花卉。	0	2.6活动外围
dlc26_02	金蔷薇纪念币	0	2.6活动外围
dlc26_02_use	荒城栖花的奖励代币	0	2.6活动外围
dlc26_02_des	用于在 自动贩售  中兑换物资\n采用镀金工艺，比银蔷薇纪念币价值更高，也更稀有。	0	2.6活动外围
dlc27_01	补给凭据	0	2.7活动外围
dlc27_01_use	渊沉曙色的奖励代币	0	2.7活动外围
dlc27_01_des	用于在 卫城补给 兑换物资\n由此卫城学院发行的凭据，可以在各个据点补给站中兑换商品。	0	2.7活动外围
dlc27_02	渊底珍珠	0	2.7活动外围
dlc27_02_use	渊沉曙色的奖励代币	0	2.7活动外围
dlc27_02_des	用于在 卫城补给 兑换物资\n某位仿生人流下的眼泪，其中映射着黎明的曙光。	0	2.7活动外围
dlc28_01	调查金章	0	2.8活动外围
dlc28_01_use	罅隙轨迹的奖励代币	0	2.8活动外围
dlc28_01_des	用于在 专员特供 兑换物资\n不知道为何总是想在关键时候将其展示出来。	0	2.8活动外围
dlc28_02	三角金章	0	2.8活动外围
dlc28_02_use	罅隙轨迹的奖励代币	0	2.8活动外围
dlc28_02_des	用于在 专员特供 兑换物资\n据说……能够大量获得这种徽章的人很受异性青睐。	0	2.8活动外围
dlc30_01	智识之花	0	3.0活动外围
dlc30_01_use	合题诗篇的奖励代币	0	3.0活动外围
dlc30_01_des	用于在 卫城臻选 兑换物资\n卫城学院庆典纪念，对智识的无尽渴望，可令鲜花在心田永远绽放。	0	3.0活动外围
dlc30_02	理想之星	0	3.0活动外围
dlc30_02_use	合题诗篇奖励代币	0	3.0活动外围
dlc30_02_des	用于在 卫城臻选 兑换物资\n卫城学院庆典纪念，理想同星星一样，为人们指明前路的方向。	0	3.0活动外围
dlc31_01	吉诺拉红蔷薇	0	3.1活动外围-商店代币
dlc31_01_use	逆光怒放的奖励代币	0	3.1活动外围-商店代币
dlc31_01_des	用于在 吉诺拉特供 兑换物资\n经过遗传学应用的特殊植物，吉诺拉生物公司尝试将其作为工具来使用。在其他地区也观测到了该种植物出现，不排除有吉诺拉生物公司的影响。	0	3.1活动外围-商店代币
dlc31_02	实验数据	0	3.1活动外围-商店代币
dlc31_02_use	逆光怒放奖励代币	0	3.1活动外围-商店代币
dlc31_02_des	用于在 吉诺拉特供 兑换物资\n荒岛实验室中回收的实验数据，极具科研价值。	0	3.1活动外围-商店代币
dlc31_03	翠星宝螺-追忆	0	3.1活动外围-商店代币（1.3复刻）
dlc31_03_use	翠星假日-追忆的奖励代币	0	3.1活动外围-商店代币（1.3复刻）
dlc31_03_des	用于在 海风集市 兑换物资\n雅卢岛上的美丽生物，它们死后留下的壳可以换取一些纪念品	0	3.1活动外围-商店代币（1.3复刻）
dlc31_04	碧月星壳-追忆	0	3.1活动外围-商店代币（1.3复刻）
dlc31_04_use	翠星假日-追忆的奖励代币	0	3.1活动外围-商店代币（1.3复刻）
dlc31_04_des	用于在 海风集市 兑换物资\n雅卢岛上的珍稀生物，它们死后风干的躯壳可以换取一些纪念品	0	3.1活动外围-商店代币（1.3复刻）
dlc32_01	熙澜徽章	0	3.2活动外围-商店代币
dlc32_01_use	灿海假日奖励代币	0	3.2活动外围-商店代币
dlc32_01_des	用于在 购物中心 兑换物资\n熙澜海综合体的纪念徽章，入住的客人均有机会获得。	0	3.2活动外围-商店代币
dlc32_02	琥珀骰子	0	3.2活动外围-商店代币
dlc32_02_use	灿海假日奖励代币	0	3.2活动外围-商店代币
dlc32_02_des	用于在 购物中心 兑换物资\n演绎桌团的周边产品，外观设计上采纳了安卡希雅提出的建议。	0	3.2活动外围-商店代币
dlc33_01	乐土票根	0	3.3活动外围-商店代币
dlc33_01_use	星耀天扉奖励代币	0	3.3活动外围-商店代币
dlc33_01_des	用于在 乐土集市 兑换物资\n普通人出入天界乐土的凭证，需要搭配登入装置使用。	0	3.3活动外围-商店代币
dlc33_02	权限密钥	0	3.3活动外围-商店代币
dlc33_02_use	星耀天扉奖励代币	0	3.3活动外围-商店代币
dlc33_02_des	用于在 乐土集市 兑换物资\n新恒提罗最初的管理者制造的权限密钥，持有者将会获得一定特殊权限。	0	3.3活动外围-商店代币
dlc33_03	乐园奖劵-追忆	0	3.3活动外围-商店代币
dlc33_03_use	碧水假日-追忆奖励代币	0	3.3活动外围-商店代币
dlc33_03_des	用于在 碧水商贸 兑换物资\n由世界树公司发行的水上乐园奖券，可以在乐园内兑换商品。	0	3.3活动外围-商店代币
dlc33_04	炫彩水枪-追忆	0	3.3活动外围-商店代币
dlc33_04_use	碧水假日-追忆奖励代币	0	3.3活动外围-商店代币
dlc33_04_des	用于在 碧水商贸 兑换物资\n可以射出彩虹水柱的水枪替代了真枪实弹，祝愿各位能轻松愉快地度过假期。	0	3.3活动外围-商店代币
dlc34_01	树叶书签	0	3.4活动外围-商店代币
dlc34_01_use	镜中烬火奖励代币	0	3.4活动外围-商店代币
dlc34_01_des	用于在 旷野货铺 兑换物资\n用落叶手工制成的书签。经过特殊防腐处理，令叶片能够持久地保持鲜艳的色彩且更加坚韧。	0	3.4活动外围-商店代币
dlc34_02	黄金松塔	0	3.4活动外围-商店代币
dlc34_02_use	镜中烬火奖励代币	0	3.4活动外围-商店代币
dlc34_02_des	用于在 旷野货铺 兑换物资\n据说是风雨和阳光镀烙后依然完好的稀有金色松塔，人们相信它象征着幸运和健康。	0	3.4活动外围-商店代币
			
dlc35_01	天狐木雕	0	3.5活动外围-商店代币
dlc35_01_use	自往昔归还奖励代币	0	3.5活动外围-商店代币
dlc35_01_des	用于在 崇福集市 兑换物资\n选用檀木手工雕刻的九尾狐摆件。表面光滑温润，造型灵动优雅，在朔州风俗中能为人们带来财运。	0	3.5活动外围-商店代币
dlc35_02	玫瑰花窗	0	3.5活动外围-商店代币
dlc35_02_use	自往昔归还奖励代币	0	3.5活动外围-商店代币
dlc35_02_des	用于在 崇福集市 兑换物资\n以罗森兰花窗为灵感，制作出的彩色琉璃装饰。每片琉璃经手工上色，呈现斑斓光影效果。	0	3.5活动外围-商店代币
dlc36_01	鸢晶石	0	3.6活动外围-商店代币
dlc36_01_use	暖风拂境奖励代币	0	3.6活动外围-商店代币
dlc36_01_des	用于在 拂风驿站 兑换物资\n罗森兰地下矿场产出的鸢晶石。透亮的紫色晶体，内部封存着羽絮般的荧光，曾一度成为罗森兰的核心矿产资源。	0	3.6活动外围-商店代币
dlc36_02	研究日志	0	3.6活动外围-商店代币
dlc36_02_use	暖风拂境奖励代币	0	3.6活动外围-商店代币
dlc36_02_des	用于在 拂风驿站 兑换物资\n电子研究日志，记录了有关罗森兰海底实验室的信息。外壳略有磨损，数据也偶有缺失，时间于它的内外都留下了显著痕迹。	0	3.6活动外围-商店代币
dlc36_03	银蔷薇纪念币-追忆	0	3.6活动外围-商店代币（2.6复刻）
dlc36_03_use	荒城栖花-追忆奖励代币	0	3.6活动外围-商店代币（2.6复刻）
dlc36_03_des	用于在 自动贩售  中兑换物资\n纪念币上的图案设计灵感源自于16区在沦为荒城之前，那些曾经装点城市的常见绿化花卉。	0	3.6活动外围-商店代币（2.6复刻）
dlc36_04	金蔷薇纪念币-追忆	0	3.6活动外围-商店代币（2.6复刻）
dlc36_04_use	荒城栖花-追忆奖励代币	0	3.6活动外围-商店代币（2.6复刻）
dlc36_04_des	用于在 自动贩售  中兑换物资\n采用镀金工艺，比银蔷薇纪念币价值更高，也更稀有。	0	3.6活动外围-商店代币（2.6复刻）
dlc37_01	元合金	0	3.7活动外围-商店货币
dlc37_01_use	终焉之歌奖励代币	0	3.7活动外围-商店货币
dlc37_01_des	用于在 空中补给 兑换物资\n在工业中发挥着重要作用的新型材料，降临事件后，零区居民将其作为货币使用。	0	3.7活动外围-商店货币
dlc37_02	稳态思念体	0	3.7活动外围-商店货币
dlc37_02_use	终焉之歌奖励代币	0	3.7活动外围-商店货币
dlc37_02_des	用于在 空中补给 兑换物资\n存在于大型泰坦体内的特殊物质，拥有极高的研究价值。	0	3.7活动外围-商店货币
			
			
darkzone1	激励点数	0	
darkzone1_use	迷雾之梦的奖励代币	0	
darkzone1_des	用于 战勋酬犒 中兑换奖励；由海姆达尔部队提供	0	
			
darkzone3	数据样本	0	
darkzone3_use	可在数据分析平台提交	0	
darkzone3_des	黄色雾霭的特性数据	0	
			
dropTicket	电影票	1000	
dropTicket_use	测试道具功能	1000	
dropTicket_des	测试道具功能	1000	
			
redeemCard	惠利兑换券	0	
redeemCard_use	月卡兑换道具	0	
redeemCard_des	用于兑换世界树员工惠利，是世界树公司经常赠送贵宾的礼品	0	
			
dlc2.token1	先驱铭牌	0	
dlc2.token1_use	迷雾之梦的奖励代币	0	
dlc2.token1_des	用于 战勋酬犒 中兑换奖励；曾经进入第五研究所探索的通行许可证明，如今只剩缅怀意义	0	
			
dlc2.token2	激励点数	0	
dlc2.token2_use	迷雾之梦的奖励代币	0	
dlc2.token2_des	用于 战勋酬犒 中兑换奖励；由海姆达尔部队提供	0	
			
dlc2.token3	通行密钥	0	
dlc2.token3_use	危境战幕开启道具	0	
dlc2.token3_des	用于开启危境战幕关卡，危境战幕的行动中唯一的任务凭证，凭此可抵达指定阵地或战线执行攻占任务。活动期间，通行密钥每天自动获取3个，最多累计获取36个，请合理安排使用	0	
			
overseaWeaponBox	特殊武器空投舱	0	
overseaWeaponBox_use	自选礼包	0	
overseaWeaponBox_des	获得阳光水纹、海洋童子军、街头丛林、卫兵中任意一把武器，海姆达尔部队用于特殊情况空投的武器舱	0	
			
OppTicket	奥普奖券		
OppTicket_use	用于在基地小吉处兑换物资		
OppTicket_des	发放给世界树公司员工的奖券，可以向公司资源部定制或兑换需要的家具		
			
RubyTicket	卢槟奖券		
RubyTicket_use	用于在基地小吉处兑换物资		
RubyTicket_des	作为奖励少量发放给优秀员工的奖券，可以向公司资源部定制特殊物品		
			
			
IrisCertificate	虹膜录入证明		
IrisCertificate_use	用于在基地小吉处办理入住		
IrisCertificate_des	录入了某人虹膜信息的电子证明卡片，上面印有对应入住人的信息和房间号		
			
weaponModule	武器组件	0	
weaponModule_use	武器兑换道具	0	
weaponModule_des	拆解橙色品质武器后获得的珍贵道具，可在循环中心兑换新的武器	0	
			
weaponModule_2	通用武器组件	0	
weaponModule_2_use	武器兑换道具	0	
weaponModule_2_des	专门用于兑换各活动期间推出的紫色品质武器	0	
			
weaponModule_3	能量方晶	0	
weaponModule_3_use	兑换道具	0	
weaponModule_3_des	专门用于兑换各活动期间推出的橙色品质武器配件及物资补给	0	
			
requite	回馈点	0	
			
BPSupplyPack	追加物资包	0	
BPSupplyPack_use	礼包	0	
BPSupplyPack_des	随机获得下列物品之一，获得概率如下：\n获得通用银*2000的概率为40%；获得普通战斗记录*3的概率为15%；获得优选强化套件*3的概率为15%；获得中级职级认证*3的概率为15%；获得光纤轴突*2的概率为15%	0	
			
fishmeat1	粗切鱼肉	0	
fishmeat1_use	鱼肉	0	
fishmeat1_des	顺便切下的鱼肉	0	
fishmeat2	精致鱼肉	0	
fishmeat2_use	鱼肉	0	
fishmeat2_des	经典“三枚切”处理的鱼肉	0	
fishmeat3	顶级鱼肉	0	
fishmeat3_use	鱼肉	0	
fishmeat3_des	只有考了执照的师傅才能切出的上好鱼肉	0	
			
herb1	月溶草	0	
herb1_use	草药	0	
herb1_des	月光下的白色花朵会反射出淡淡银色光芒。	0	
herb2	紫绒球	0	
herb2_use	草药	0	
herb2_des	常见的灌木，能结出粉紫色果实，其果实用途广泛，具有多种保健功效。	0	
herb3	夜莲花	0	
herb3_use	草药	0	
herb3_des	成片盛开的鲜艳花朵在树林或草丛中总是十分醒目。	0	
herb4	铃铛花	0	
herb4_use	草药	0	
herb4_des	喜欢生长在凉爽而干燥的环境里。	0	
herb5	灯芯果	0	
herb5_use	草药	0	
herb5_des	虽然外形娇艳，生长适应性却很强，能在包括海滩在内的各类土地上茁壮生长。	0	
			
			
			
fish01	李氏白鲈	0	
fish01_use	鱼	0	
fish01_des	常见的海鲈鱼，目前已实现人工养殖，并开发出了多种烹饪方法。	0	
fish02	大口鲽	0	
fish02_use	鱼	0	
fish02_des	平时趴在浅海沙地里，不知道为什么眼神很凶狠的一种比目鱼。	0	
fish03	红吻鲷	0	
fish03_use	鱼	0	
fish03_des	肉质滑嫩的鲷鱼，繁殖季节时，唇部的红色会更加艳丽。	0	
fish04	南湾小鲟	0	
fish04_use	鱼	0	
fish04_des	体型最小的鲟鱼，种群比其他亲戚繁盛很多，是可以合法食用的。	0	
fish05	小丑鲑	0	
fish05_use	鱼	0	
fish05_des	常见的大体型鲑鱼，因为身上的红色条纹非常明显艳丽，因此被冠以小丑之名。	0	
fish06	霸王火鸡鱼	0	
fish06_use	鱼	0	
fish06_des	珊瑚礁中的凶猛捕食者，外表十分霸气，处理时要当心其背部的毒棘。	0	
fish07	水神蛸	0	
fish07_use	鱼	0	
fish07_des	视力非常差的章鱼，通常是一边用腕足探路一边阴暗地爬行，其微微透明的皮肤十分有神秘感。	0	
fish08	眉弓鲣	0	
fish08_use	鱼	0	
fish08_des	充实饱满的纺锤形身体侧面正中间，有一条类似人类眉毛黑纹，因此得名眉弓鲣。	0	
fish09	青月亮鱼	0	
fish09_use	鱼	0	
fish09_des	温暖海域常见的鱼，身体是梦幻般的浅蓝色，并点缀着银色圆斑，让人联想到清冷的月夜。	0	
fish10	闪亮王子豚	0	
fish10_use	鱼	0	
fish10_des	一种数量较为稀少的四齿豚，颜色非常鲜艳，从其正面看，它有非常迷人的微笑。	0	
fish11	迷你皇带鱼	0	
fish11_use	鱼	0	
fish11_des	比著名的皇带鱼体型小了很多，以至于常常被误认为皇带鱼的幼体。	0	
fish12	好燃鳗	0	
fish12_use	鱼	0	
fish12_des	对水质要求非常高的海鳗，有它在的水域，通常是没有受到人为污染的。它常常因为自己鲜艳的体色而被比喻为流动的火焰。	0	
fish13			
fish13_use	鱼		
fish13_des			
fish14	黑色沙丁	0	
fish14_use	鱼	0	
fish14_des	体型偏大的深色沙丁鱼，成群结队出现，钓到一条别急着离开，肯定还有。	0	
fish15	小火箭乌贼	0	
fish15_use	鱼	0	
fish15_des	口感非常好的小型乌贼，外观也十分漂亮，适合做刺身。	0	
fish16	金鲳鱼	0	
fish16_use	鱼	0	
fish16_des	因为颜色非常好看而常常被作为节庆日的食品，但其实煮熟就看不出颜色了。	0	
fish17	翠点石头鱼	0	
fish17_use	鱼	0	
fish17_des	长相不是很好看，对料理技巧要求非常高，还好味道真的很鲜美，一切都值得。	0	
fish18	悠悠旗鱼	0	
fish18_use	鱼	0	
fish18_des	旗鱼家族里最温顺的成员，长相也更柔和，但只是相比之下，本性还是很凶猛的。	0	
fish19	锦带鮟鱇鱼	0	
fish19_use	鱼	0	
fish19_des	在同科中体型最小，味道自然不必说，外貌也十分可爱。	0	
fish20	蓝裙鳍	0	
fish20_use	鱼	0	
fish20_des	活跃在白天的漂亮小鱼，其尾鳍部位可以提取出可食用染料。	0	
fish21	樱嘤虾	0	
fish21_use	鱼	0	
fish21_des	颜色鲜艳的小虾，感到害怕时会“嘤”一声然后迅速逃跑。	0	
fish22	紫螺海蜗	0	
fish22_use	鱼	0	
fish22_des	喜爱在安静温暖的海域慢吞吞地浮游，与海水相近的颜色让人非常容易跟丢。	0	
fish23	柔光长耳蛸	0	
fish23_use	鱼	0	
fish23_des	圆滚滚的耳状小鳍，滑溜溜的柔软皮肤，是看上去脾气很好的小动物呢。	0	
fish24	芫尾星空魟	0	
fish24_use	鱼	0	
fish24_des	灵活迅猛如海中飞碟。优雅黑底白点永不过时，但对密恐的钓鱼爱好者来说就没那么友好了。	0	
fish25	小老鼠鱼	0	
fish25_use	鱼	0	
fish25_des	比较容易碰到的小型鱼类，嘴旁两撇小小胡须让整条鱼有种莫名的偷感。	0	
fish26	黑环海蛇	0	
fish26_use	鱼	0	
fish26_des	毒性极强的物种。话虽如此，只要正确处理，一样能烹饪成美味佳肴。	0	
fish27	银灿宫珠蚌	0	
fish27_use	鱼	0	
fish27_des	蚌壳里的珍珠发出柔和光芒，恭喜恭喜，这趟值了！	0	
fish28	小丑鱼	0	
fish28_use	鱼	0	
fish28_des	习惯在珊瑚礁附近栖息的小型鱼类，喜欢集体行动，总是和同种类小鱼待在一起。	0	
fish29	躺躺鱼	0	
fish29_use	鱼	0	
fish29_des	一种大体格的肉食鱼类，喜欢翻身侧躺着在海中畅游，开心时的表现是连翻几个跟斗。	0	
fish30	鹧夜嫩鲥鱼	0	
fish30_use	鱼	0	
fish30_des	科属不明的特产生物。名字的由来是据说几乎每个第一次钓到此物的人都会发出“这也能是鱼？”的感慨。也许这真的不是鱼，但钓鱼者绝不空手而归。	0	
fish31	海丝恐棘鱼	0	
fish31_use	鱼	0	
fish31_des	通身油亮，如一条蓝黑色丝带穿梭于海中。虽然张开嘴巴的样子有些吓人，实际上性格却并不凶狠。	0	
fish32	啸天锤头鲨	0	
fish32_use	鱼	0	
fish32_des	十分凶猛的大型掠食性鱼类，响亮的名称源于其非比寻常的头部形状。	0	
fish33	炽花火水母	0	
fish33_use	鱼	0	
fish33_des	大概是海洋中最悠闲的物种，周身亮紫色的触角随海水慢慢飘动，远远看去如同绽放的烟花。	0	
			
food01	意式生鱼片	0	
food01_use	食物	0	
food01_des	奶酪、蔬果、橄榄油、生鱼片，相互协调增鲜，毫无疑问是最棒的开胃菜。	0	
food02	渔家菜	0	
food02_use	食物	0	
food02_des	从渔民船上料理演化而来的面食，融合多种海鲜，解饿也解馋！	0	
food03	南港海鲜粥	0	
food03_use	食物	0	
food03_des	多种海产熬制而成的粥，一口尝尽整个海洋的鲜味。	0	
food04	黄油煎鱼	0	
food04_use	食物	0	
food04_des	脆脆的鱼皮，透着奶香的鱼肉，和任何一种酒都是绝配。	0	
food05	飘香烤鱼	0	
food05_use	食物	0	
food05_des	最原始的料理手法，炙烤能激发最纯粹的香味！	0	
food06	复古炸鱼	0	
food06_use	食物	0	
food06_des	世界刚步入工业化时诞生的美食，外表酥脆，内里多汁，劳动之后最好的嘉奖！	0	
food07	刺身拼盘	0	
food07_use	食物	0	
food07_des	各种各样的海鲜，现捕现切，极致的鲜美，汇于一盘。	0	
food10	湛蓝布灵布丁	0	
food10_use	食物	0	
food10_des	以铃铛花为外形参考制成的湛蓝色泽布丁。	0	
food11	蜜芯布灵布丁	0	
food11_use	食物	0	
food11_des	以灯芯果为外形参考制成的果蜜夹心布丁。	0	
food12	丝绒布灵布丁	0	
food12_use	食物	0	
food12_des	以紫绒球为外形参考制成的丝绒口感布丁。	0	
food13	闪闪布灵布丁	0	
food13_use	食物	0	
food13_des	以夜莲花为外形参考制成的夜光布丁。	0	
food14	剔透布灵布丁	0	
food14_use	食物	0	
food14_des	以月溶草为外形参考制成的冰感透明布丁。	0	
food15	爽口鱼片拼盘	0	
food15_use	食物	0	
food15_des	集合了多种类鲜嫩鱼肉的拼盘。	0	
food16	滋补剁椒鱼汤	0	
food16_use	食物	0	
food16_des	鲜美浓郁的滋补鱼汤。	0	
			
			
Slate_01_01	真之碎片其一	c	
Slate_01_01_use	石板碎片	0	
Slate_01_01_des	拼成【真之书·上】石板的碎片其一。\n散落在观光区的特殊碎片，此次寻宝游戏的目标物。	0	
Slate_01_02	真之碎片其二	0	
Slate_01_02_use	石板碎片	0	
Slate_01_02_des	拼成【真之书·上】石板的碎片其二。\n散落在观光区的特殊碎片，此次寻宝游戏的目标物。	0	
Slate_01_03	真之碎片其三	0	
Slate_01_03_use	石板碎片	0	
Slate_01_03_des	组成【真之书·上】石板的碎片其三。\n散落在观光区的特殊碎片，此次寻宝游戏的目标物。	0	
Slate_02_01	真之碎片其四	0	
Slate_02_01_use	石板碎片	0	
Slate_02_01_des	组成【真之书·中】石板的碎片其一。\n散落在遗迹区的特殊碎片，此次寻宝游戏的目标物。	0	
Slate_02_02	真之碎片其五	0	
Slate_02_02_use	石板碎片	0	
Slate_02_02_des	组成【真之书·中】石板的碎片其二。\n散落在遗迹区的特殊碎片，此次寻宝游戏的目标物。	0	
Slate_02_03	真之碎片其六	0	
Slate_02_03_use	石板碎片	0	
Slate_02_03_des	组成【真之书·中】石板的碎片其三。\n散落在遗迹区的特殊碎片，此次寻宝游戏的目标物。	0	
Slate_03_01	真之碎片其七	0	
Slate_03_01_use	石板碎片	0	
Slate_03_01_des	组成【真之书·下】石板的碎片其一。\n散落在游客区的特殊碎片，此次寻宝游戏的目标物。	0	
Slate_03_02	真之碎片其八	0	
Slate_03_02_use	石板碎片	0	
Slate_03_02_des	组成【真之书·下】石板的碎片其二。\n散落在游客区的特殊碎片，此次寻宝游戏的目标物。	0	
Slate_03_03	真之碎片其九	0	
Slate_03_03_use	石板碎片	0	
Slate_03_03_des	组成【真之书·下】石板的碎片其三。\n散落在游客区的特殊碎片，此次寻宝游戏的目标物。	0	
Slate_04_01	鱼之碎片其一	0	
Slate_04_01_use	石板碎片	0	
Slate_04_01_des	拼成【滋滋作响的海之主】石板的碎片其一。\n高高的尖碑，窄窄的木桥，也许就在那附近吧。	0	
Slate_04_02	鱼之碎片其二	0	
Slate_04_02_use	石板碎片	0	
Slate_04_02_des	拼成【滋滋作响的海之主】石板的碎片其二。\n洞口附近的小小瀑布，天气晴朗时偶尔能看到彩虹，要去看看吗？	0	
Slate_04_03	鱼之碎片其三	0	
Slate_04_03_use	石板碎片	0	
Slate_04_03_des	拼成【滋滋作响的海之主】石板的碎片其三。\n在岛屿的南边，有几个可爱的茅草房，分析员有留意过那附近吗？	0	
Slate_05_01	莲之碎片其一	0	
Slate_05_01_use	石板碎片	0	
Slate_05_01_des	拼成【女儿的心声】石板的碎片其一。\n登岛码头对面的小山坡，是纳凉的好地方哦~	0	
Slate_05_02	莲之碎片其二	0	
Slate_05_02_use	石板碎片	0	
Slate_05_02_des	拼成【女儿的心声】石板的碎片其二。\n歪歪扭扭的山洞石门，是故意建成这样的吗？两边的山坡上说不定有分析员想要的东西。	0	
Slate_06_01	痛之碎片其一	0	
Slate_06_01_use	石板碎片	0	
Slate_06_01_des	组成【被夺走的眼泪】石板的碎片其一。\n分析员，那个刻满了壁画的隧道，你有好好探索过吗？	0	
Slate_06_02	痛之碎片其二	0	
Slate_06_02_use	石板碎片	0	
Slate_06_02_des	组成【被夺走的眼泪】石板的碎片其二。\n在木桥的尽头，也许藏着宝藏哦~	0	
Slate_07_01	法之碎片其一	0	
Slate_07_01_use	石板碎片	0	
Slate_07_01_des	组成【我们如此约定】石板的碎片其一。\n小路的尽头，是一个小小的悬崖，“呼”得一声跳下去吧~	0	
Slate_07_02	法之碎片其二	0	
Slate_07_02_use	石板碎片	0	
Slate_07_02_des	组成【我们如此约定】石板的碎片其二。\n祭坛群落……香蒲人曾在这里举行过盛大的祭祀仪式啊……	0	
Slate_07_03	法之碎片其三	0	
Slate_07_03_use	石板碎片	0	
Slate_07_03_des	组成【我们如此约定】石板的碎片其三。\n分析员你知道吗？岛屿北面的平台其实是香蒲人修建的码头哦~	0	
Slate_08_01	壳之碎片其一	0	
Slate_08_01_use	石板碎片	0	
Slate_08_01_des	组成【没有灵魂的巨人】石板的碎片其一。\n从那片沙滩上向右望去，可以看到一座非常可爱的小桥哦~	0	
Slate_08_02	壳之碎片其二	0	
Slate_08_02_use	石板碎片	0	
Slate_08_02_des	组成【没有灵魂的巨人】石板的碎片其二。\n从这里向远处的大祭坛望去，感觉心情格外复杂……	0	
Slate_08_03	壳之碎片其三	0	
Slate_08_03_use	石板碎片	0	
